aX,aY,aZ,gX,gY,gZ
-1.567,-1.974,2.971,126.465,356.262,121.277
-1.77,-2.156,2.562,96.252,420.227,130.615
-2.112,-1.615,2.283,39.978,461.06,142.822
-2.625,-0.926,2.097,6.348,482.056,157.227
-2.965,-0.536,1.968,10.62,492.371,175.354
-3.378,-0.488,1.842,36.743,496.216,196.35
-3.961,-0.649,1.631,61.096,495.178,217.651
-4,-0.868,1.292,66.223,492.676,234.863
-4,-0.896,0.867,46.387,488.037,244.08
-4,-0.762,0.521,10.498,476.685,245.972
-4,-0.438,0.173,-28.015,454.041,243.53
-4,-0.071,-0.13,-57.129,421.082,239.624
-4,0.231,-0.395,-69.824,382.812,233.948
-4,0.484,-0.64,-70.007,343.201,225.464
-4,0.762,-0.894,-65.369,302.673,214.355
-4,0.914,-1.082,-58.105,262.512,195.19
-3.953,0.929,-1.266,-47.058,225.22,161.804
-3.683,0.796,-1.392,-37.964,188.538,120.056
-3.421,0.578,-1.469,-35.156,152.405,77.026
-3.14,0.376,-1.5,-39.612,115.54,38.757
-2.87,0.291,-1.482,-49.316,77.332,9.888
-2.647,0.3,-1.426,-57.373,37.598,-8.85
-2.427,0.338,-1.349,-58.35,-1.16,-19.348
-2.205,0.346,-1.258,-51.331,-37.903,-23.499
-2.014,0.306,-1.144,-38.879,-72.876,-23.987
-1.852,0.267,-1.012,-25.879,-103.027,-23.56
-1.729,0.256,-0.862,-14.038,-126.343,-24.353
-1.608,0.255,-0.711,-3.723,-141.846,-27.344
-1.479,0.253,-0.584,5.92,-150.635,-33.142
-1.332,0.245,-0.49,14.465,-153.748,-43.152
-1.174,0.28,-0.42,22.095,-154.297,-56.885
-1.056,0.288,-0.345,29.419,-153.87,-72.449
-0.97,0.269,-0.266,36.133,-153.87,-88.745
-0.936,0.25,-0.147,41.565,-154.419,-104.919
-0.965,0.219,-0.002,47.546,-154.785,-119.263
-0.986,0.105,0.141,54.321,-153.076,-130.127
-0.982,-0.019,0.279,58.899,-150.757,-136.841
-0.978,-0.112,0.4,59.021,-149.536,-139.038
-0.958,-0.135,0.524,55.969,-151.001,-136.963
-0.964,-0.254,0.661,52.612,-154.419,-130.554
-0.999,-0.32,0.814,47.668,-157.776,-123.901
-1.124,-0.341,1.034,41.626,-165.344,-115.112
-1.214,-0.394,1.22,36.499,-168.884,-106.018
-1.258,-0.448,1.346,30.518,-168.274,-98.083
-1.228,-0.48,1.442,21.667,-165.588,-91.125
-1.217,-0.432,1.548,11.78,-163.513,-86.06
-1.257,-0.412,1.656,4.517,-162.537,-81.726
-1.256,-0.433,1.717,0,-161.438,-78.735
-1.21,-0.456,1.741,-4.15,-159.607,-77.087
-1.15,-0.476,1.757,-8.911,-158.936,-76.355
-1.098,-0.445,1.808,-14.526,-159.119,-76.416
-1.105,-0.438,1.908,-17.7,-159.607,-76.965
-1.161,-0.51,2.004,-17.334,-158.569,-77.209
-1.169,-0.616,2.052,-17.273,-152.832,-76.416
-1.106,-0.682,2.051,-21.179,-143.616,-73.914
-0.979,-0.678,2.009,-28.687,-134.094,-70.74
-0.885,-0.598,2.028,-36.194,-125.61,-69.519
-0.833,-0.587,2.04,-38.513,-118.835,-70.068
-0.773,-0.667,2.017,-37.415,-111.633,-71.167
-0.717,-0.735,1.987,-38.147,-102.844,-72.144
-0.671,-0.754,1.944,-40.405,-93.628,-72.51
-0.543,-0.746,1.857,-41.748,-83.496,-72.144
-0.352,-0.669,1.741,-40.161,-73.975,-71.167
-0.18,-0.618,1.622,-33.447,-67.81,-70.068
-0.059,-0.602,1.546,-22.339,-65.125,-68.359
-0.009,-0.617,1.537,-9.277,-63.599,-65.613
0.018,-0.718,1.546,4.028,-61.157,-61.34
0.078,-0.824,1.536,12.939,-56.152,-54.749
0.184,-0.853,1.476,14.893,-49.377,-45.898
0.313,-0.749,1.388,13.611,-41.565,-35.522
0.421,-0.59,1.304,15.381,-34.729,-25.635
0.489,-0.505,1.254,24.353,-28.076,-17.761
0.522,-0.553,1.204,36.987,-22.4,-11.719
0.451,-0.589,1.216,46.509,-18.616,-6.47
-0.408,0.357,2.352,52.734,-14.16,0.793
-0.659,-1.523,4,102.356,38.635,24.78
2.781,-2.03,0.95,133.972,177.246,58.899
0.196,-1.614,3.631,12.878,176.575,67.261
0.602,-0.351,0.625,-21.057,218.018,67.932
-1.421,-0.625,1.763,-3.845,208.923,41.199
-0.213,-0.638,1.174,-12.207,199.219,26.062
0.376,-0.056,1.307,-15.503,173.523,22.339
0.294,-0.335,1.269,-13.367,151.611,9.705
-0.134,-0.602,1.151,-16.113,128.906,1.526
-0.237,-0.085,1.18,-24.597,107.666,-0.061
-0.169,0.196,1.206,-20.508,89.6,-2.258
-0.167,0.056,1.156,-10.925,70.74,0.305
-0.106,-0.013,1.106,-1.526,52.49,6.165
-0.082,0.057,1.076,7.507,35.583,9.46
-0.192,-0.008,1.006,16.724,20.081,12.085
-0.291,-0.069,0.958,24.719,11.353,14.221
-0.34,-0.143,0.905,29.602,6.348,15.564
-0.35,-0.259,0.863,30.579,3.784,16.174
-0.33,-0.324,0.84,27.039,3.296,14.465
-0.324,-0.325,0.837,20.569,3.54,11.292
-0.337,-0.291,0.853,14.404,3.601,8.301
-0.308,-0.265,0.861,9.583,3.54,6.042
-0.295,-0.252,0.875,6.287,2.747,4.578
-0.327,-0.193,0.899,3.784,1.526,3.357
-0.367,-0.137,0.913,3.418,0.671,2.625
-0.35,-0.13,0.902,4.883,0.061,3.174
-0.344,-0.158,0.903,7.202,-0.854,4.272
-0.371,-0.169,0.905,8.85,-1.709,5.005
-0.403,-0.172,0.907,10.132,-2.075,5.371
-0.402,-0.193,0.898,10.986,-1.709,6.104
-0.268,-0.894,2.515,34.973,-396.729,-61.523
-0.482,-1.359,2.553,17.029,-415.039,-81.726
-0.477,-1.37,2.312,-17.517,-421.997,-101.685
-0.273,-1.185,2.185,-48.218,-424.377,-122.498
-0.02,-1.337,2.168,-59.448,-427.185,-139.038
-0.127,-1.587,2.092,-55.481,-413.452,-147.583
-4,-0.568,4,-58.35,-353.271,-121.155
-3.997,-2.111,4,-12.512,-153.87,-57.434
-0.59,-2.969,3.661,-4.944,113.098,7.263
1.254,-2.244,2.151,-66.101,224.915,32.043
1.227,-0.825,1.985,-118.286,212.83,28.687
0.134,0.101,2.632,-94.849,176.514,25.269
-0.722,-0.374,3.108,-5.249,182.861,42.419
-1.179,-1.581,3.175,77.026,226.135,73.792
-1.481,-2.228,3.047,89.844,278.198,108.398
-1.75,-1.928,2.906,48.828,325.867,141.418
-1.939,-1.148,2.73,8.179,364.197,170.288
-2.053,-0.594,2.589,2.563,391.479,193.359
-2.192,-0.435,2.482,23.682,407.776,209.473
-2.505,-0.55,2.456,47.791,415.405,220.093
-2.922,-0.685,2.391,57.434,422.241,225.037
-3.3,-0.717,2.278,51.27,431.824,226.013
-3.51,-0.633,2.088,37.17,442.017,224.304
-3.488,-0.559,1.837,23.56,448.792,221.619
-3.415,-0.587,1.611,11.292,448.73,216.309
-3.462,-0.556,1.394,-4.028,442.444,209.839
-3.536,-0.526,1.145,-20.386,432.007,205.383
-3.556,-0.467,0.87,-37.292,419.128,202.881
-3.554,-0.366,0.602,-54.077,404.541,198.425
-3.578,-0.276,0.339,-67.322,387.512,191.284
-3.791,-0.225,0.039,-75.867,369.202,181.702
-3.992,-0.112,-0.445,-82.214,352.173,171.936
-3.828,0.16,-1.03,-88.074,332.581,161.255
-3.573,0.548,-1.514,-84.961,298.523,141.113
-3.445,0.807,-1.777,-63.965,252.136,109.131
-3.406,0.719,-1.874,-30.457,202.087,72.876
-3.42,0.499,-1.858,-2.625,154.846,41.26
-3.357,0.303,-1.796,10.071,115.845,19.47
-3.198,0.215,-1.739,8.667,83.496,7.629
-2.963,0.233,-1.678,-0.366,54.199,3.906
-2.695,0.305,-1.608,-10.986,26.489,5.005
-2.4,0.37,-1.522,-19.531,-0.916,7.935
-2.083,0.427,-1.423,-25.208,-27.954,8.24
-1.792,0.484,-1.301,-27.771,-55.603,4.15
-1.556,0.505,-1.149,-25.94,-82.275,-3.174
-1.399,0.488,-0.972,-19.714,-107.178,-13.977
-1.275,0.43,-0.782,-11.169,-127.808,-26.917
-1.156,0.347,-0.61,-2.258,-143.616,-39.551
-1.027,0.255,-0.446,5.432,-155.884,-50.354
-0.927,0.221,-0.271,10.864,-165.771,-59.753
-0.87,0.212,-0.077,17.761,-172.729,-67.505
-0.876,0.182,0.112,29.358,-176.331,-73.181
-0.862,0.113,0.288,42.603,-175.842,-76.904
-0.843,-0.008,0.419,54.382,-172.18,-79.468
-0.826,-0.093,0.537,60.852,-168.518,-81.604
-0.831,-0.186,0.656,62.134,-165.649,-81.421
-0.808,-0.238,0.724,59.631,-162.109,-82.581
-0.831,-0.227,0.825,54.321,-163.452,-81.177
-0.85,-0.217,0.896,48.95,-164.856,-78.003
-0.838,-0.24,0.963,44.312,-164.795,-73.73
-0.856,-0.234,1.024,38.208,-166.138,-69.641
-0.89,-0.216,1.106,31.494,-167.603,-65.613
-0.961,-0.186,1.218,25.94,-168.213,-62.988
-1.056,-0.172,1.34,23.315,-168.03,-62.134
-1.128,-0.225,1.42,23.132,-165.283,-61.401
-1.141,-0.302,1.453,21.423,-160.339,-60.608
-1.112,-0.353,1.449,15.93,-154.602,-60.608
-1.115,-0.342,1.463,8.118,-149.902,-61.523
-1.126,-0.315,1.488,1.404,-145.996,-62.439
-1.125,-0.319,1.492,-2.563,-142.944,-62.805
-1.129,-0.358,1.483,-4.456,-141.296,-62.988
-1.113,-0.38,1.485,-7.202,-140.564,-62.927
-1.123,-0.365,1.517,-10.437,-140.991,-62.744
-1.152,-0.362,1.543,-11.841,-142.822,-63.049
-1.179,-0.35,1.589,-11.536,-144.287,-64.636
-1.24,-0.333,1.667,-8.606,-144.043,-68.359
-1.301,-0.308,1.737,-3.052,-140.32,-73.914
-1.29,-0.323,1.787,4.456,-132.202,-80.933
-1.243,-0.375,1.801,11.169,-121.765,-89.172
-1.167,-0.457,1.776,14.526,-110.718,-98.511
-1.068,-0.5,1.742,13.55,-101.257,-108.643
-1.06,-0.441,1.782,10.559,-94.543,-118.53
-1.081,-0.415,1.828,11.292,-87.646,-126.038
-1.018,-0.491,1.841,14.465,-78.247,-130.615
-0.884,-0.599,1.779,14.282,-68.97,-134.827
-0.73,-0.649,1.676,8.057,-62.927,-139.221
-0.606,-0.586,1.612,-1.221,-61.035,-143.066
-0.6,-0.524,1.628,-5.615,-62.439,-144.165
-0.62,-0.559,1.646,-2.747,-61.646,-139.832
-0.546,-0.727,1.602,1.16,-56.702,-129.822
-0.392,-0.869,1.509,-3.052,-51.025,-116.882
-0.229,-0.827,1.394,-15.137,-47.791,-103.76
-0.122,-0.637,1.309,-26.367,-46.57,-92.468
-0.081,-0.498,1.288,-26.917,-47.058,-81.543
-0.087,-0.513,1.312,-16.724,-46.265,-70.74
-0.108,-0.632,1.343,-4.578,-41.87,-59.57
-0.038,-0.75,1.304,2.075,-34.668,-47.974
0.004,-0.749,1.263,1.648,-27.1,-36.011
0.107,-0.641,1.145,0.183,-20.813,-24.475
0.284,-0.514,0.947,3.723,-17.822,-12.939
0.449,-0.42,0.77,13.062,-22.766,-4.089
0.468,-0.361,0.786,25.146,-35.767,-0.122
-0.06,-0.074,1.228,41.565,-48.34,1.16
-1.72,1.633,3.892,73.303,-39.063,12.878
1.773,-2.503,1.103,195.801,68.298,56.58
1.371,-2.102,2.355,163.513,110.962,84.351
1.15,-2.223,2.642,68.481,115.723,101.563
-0.171,-0.69,1.105,32.349,174.622,115.112
-1.217,-0.678,1.046,26.978,156.799,90.21
-0.496,-1.076,1.276,30.273,157.104,70.435
0.106,-0.352,1.251,12.939,132.446,57.495
-0.008,-0.728,1.167,12.146,118.53,33.63
-0.278,-0.746,1.05,6.47,105.896,13.611
-0.292,-0.238,1.089,-8.606,90.271,1.587
-0.318,-0.066,1.055,-12.207,77.026,-1.77
-0.461,-0.158,0.979,-11.414,66.406,-0.61
-0.396,-0.164,0.96,-9.766,58.228,1.404
-0.351,-0.067,0.958,-7.812,51.575,3.052
-0.415,-0.064,0.929,-4.15,45.288,5.737
-0.245,-0.802,2.027,-1.648,-319.397,-85.327
-0.539,-0.892,2.175,-13.733,-345.459,-101.99
-0.416,-1.205,2.097,-27.832,-364.38,-118.652
-0.336,-1.184,1.892,-50.903,-377.319,-136.658
-0.049,-1.05,1.531,-82.458,-389.526,-152.832
0.374,-1.089,0.683,-109.375,-404.053,-161.499
0.705,-0.791,0.265,-137.756,-424.194,-160.95
-0.297,-0.801,0.279,-155.579,-445.374,-141.907
-1.666,-1.076,1.367,-151.062,-493.347,-82.153
-2.43,-1.629,2.112,-98.572,-493.774,-0.549
-3.494,-2.327,3.061,-51.758,-428.345,71.777
-3.804,-2.899,3.604,-48.462,-280.457,130.31
-3.09,-2.825,3.34,-108.521,-80.872,172.607
-2.231,-1.749,2.869,-197.937,95.337,176.88
-1.704,-0.317,2.387,-245.544,218.262,135.376
-1.496,0.635,2.255,-215.027,291.626,73.425
-1.436,0.728,2.02,-117.126,337.891,21.301
-1.48,0.091,1.807,-3.662,367.676,-9.216
-1.701,-0.837,1.611,76.172,386.902,-17.639
-2.051,-1.507,1.54,102.905,399.353,-6.348
-2.352,-1.653,1.486,82.458,407.959,28.809
-2.64,-1.452,1.446,42.725,417.664,79.285
-2.815,-1.123,1.37,8.789,429.81,130.615
-2.911,-0.797,1.28,-14.832,439.27,178.711
-2.983,-0.549,1.194,-28.931,444.641,217.59
-3.023,-0.339,1.122,-36.926,445.801,242.371
-3.071,0.101,1.064,-38.696,444.58,251.892
-3.088,0.26,1.016,-25.024,441.467,249.939
-3.2,0.184,0.893,-5.981,437.256,236.023
-3.422,0.038,0.781,4.028,434.265,210.327
-3.649,-0.143,0.616,2.197,435.669,179.932
-3.941,-0.358,0.417,-11.902,439.758,153.381
-4,-0.415,0.214,-38.574,445.74,135.132
-4,-0.373,-0.061,-70.251,452.698,123.413
-4,-0.229,-0.407,-98.511,457.092,117.126
-4,0.001,-0.804,-118.835,459.167,116.455
-4,0.276,-1.233,-128.052,457.642,119.812
-4,0.6,-1.707,-123.901,444.702,123.596
-3.445,1.021,-2.158,-107.727,412.964,124.939
-3.005,1.311,-2.299,-75.928,358.948,115.173
-2.849,1.282,-2.292,-32.532,289.429,89.6
-2.827,0.92,-2.209,7.751,218.201,54.749
-2.727,0.431,-2.109,26.672,151.001,19.104
-2.524,0.26,-1.968,16.846,88.989,-12.268
-2.323,0.343,-1.764,-3.54,29.907,-35.95
-2.12,0.482,-1.539,-15.198,-24.536,-48.95
-1.937,0.539,-1.292,-11.169,-74.585,-51.697
-1.765,0.485,-1.046,2.808,-117.554,-47.485
-1.608,0.336,-0.8,16.541,-153.076,-40.588
-1.474,0.253,-0.556,21.79,-180.237,-35.706
-1.368,0.241,-0.312,19.836,-198.914,-34.546
-1.28,0.278,-0.068,15.991,-209.106,-36.682
-1.217,0.315,0.153,15.198,-211.792,-41.687
-1.143,0.294,0.325,18.311,-208.069,-48.096
-1.056,0.2,0.44,21.851,-199.585,-55.725
-1.003,0.097,0.526,22.156,-189.087,-64.026
-0.958,0.017,0.577,18.25,-179.077,-71.533
-0.926,0.011,0.613,12.634,-171.692,-77.515
-0.929,0.003,0.675,8.728,-166.626,-80.933
-0.931,-0.01,0.692,8.545,-163.879,-82.031
-0.943,-0.056,0.716,11.047,-163.513,-81.116
-1.002,-0.127,0.784,14.648,-164.673,-79.529
-1.129,-0.15,0.866,17.883,-167.175,-77.209
-1.214,-0.222,0.946,20.691,-167.542,-73.975
-1.255,-0.262,1.02,21.851,-166.382,-71.96
-1.245,-0.254,1.08,20.813,-164.551,-70.496
-1.226,-0.236,1.144,19.592,-162.903,-71.045
-1.28,-0.273,1.237,19.836,-163.513,-72.388
-1.409,-0.287,1.379,19.287,-163.94,-74.28
-1.486,-0.308,1.514,18.433,-160.278,-76.294
-1.485,-0.357,1.572,16.235,-153.137,-79.59
-1.402,-0.424,1.535,10.925,-145.569,-84.412
-1.299,-0.442,1.471,2.441,-140.808,-89.417
-1.276,-0.42,1.463,-5.798,-140.32,-93.201
-1.392,-0.409,1.591,-8.667,-140.198,-93.994
-1.552,-0.449,1.746,-4.7,-134.766,-91.492
-1.515,-0.567,1.79,0.793,-121.948,-86.853
-1.344,-0.594,1.744,2.075,-107.178,-84.167
-1.183,-0.523,1.661,1.282,-99.182,-85.938
-1.123,-0.443,1.644,4.822,-98.877,-91.797
-1.217,-0.422,1.776,15.259,-101.196,-100.22
-1.354,-0.572,1.939,31.372,-97.778,-108.154
-1.293,-0.824,1.972,41.87,-85.571,-114.38
-1.045,-0.916,1.868,38.818,-69.702,-120.361
-0.746,-0.853,1.716,29.236,-58.655,-126.404
-0.502,-0.898,1.582,23.071,-56.335,-132.324
-0.333,-1.006,1.558,19.287,-59.692,-135.193
-0.245,-1.044,1.616,14.771,-63.538,-130.249
-0.086,-1.042,1.653,12.451,-61.89,-116.333
0.159,-1.011,1.619,13.672,-55.176,-95.459
0.396,-0.944,1.545,18.921,-47.546,-72.083
0.534,-0.913,1.503,28.87,-41.138,-49.194
0.568,-0.905,1.486,41.26,-34.485,-27.405
0.619,-0.882,1.416,53.406,-25.208,-7.751
0.786,-0.77,1.27,64.331,-14.282,7.996
0.857,-0.612,1.173,75.684,-8.118,20.691
0.853,-0.667,1.169,87.83,-6.836,30.945
0.501,-0.521,1.49,94.971,-6.226,39.063
-0.619,-0.237,3.964,107.3,11.353,48.462
1.843,-2.465,2.082,138.672,116.333,76.477
1.553,-1.418,2.044,28.931,174.622,97.595
-0.179,0.097,1.826,-46.875,174.805,102.783
-1.117,-1.158,1.362,11.169,200.989,83.496
-0.391,-1.37,0.96,-5.493,189.087,57.251
0,-0.198,1.287,-31.128,168.701,50.72
0.083,-0.069,1.138,-29.785,158.142,28.931
-0.225,-0.693,0.991,-24.353,152.588,9.216
-0.249,-0.347,0.995,-36.072,142.456,5.127
-0.189,-0.026,0.988,-42.114,134.399,2.869
-0.243,-0.242,1.049,-43.274,128.418,2.991
-0.24,-0.21,1.142,-47.546,116.882,8.545
0.182,0.074,1.21,-46.875,95.825,11.23
0.335,0.114,1.174,-34.119,70.435,10.376
0.08,0.069,1.137,-17.822,44.25,9.155
-0.174,0.106,1.083,-3.418,23.499,8.484
-0.278,-0.028,0.993,9.583,10.254,9.827
-0.402,-0.124,0.944,17.029,3.54,11.108
-0.436,-0.2,0.907,18.311,1.465,10.437
-0.395,-0.326,0.879,15.991,2.197,8.85
-0.551,-0.901,2.214,12.939,-392.639,-65.002
-0.705,-1.177,2.273,-5.493,-407.227,-83.069
-0.523,-1.108,1.873,-34.668,-408.142,-98.633
-0.748,-1.267,2.01,-59.448,-412.354,-115.601
0.294,-1.648,1.51,-83.984,-403.564,-128.784
-0.068,-1.862,1.529,-118.774,-408.875,-138.367
-2.448,-1.613,2.677,-164.001,-400.085,-115.356
-4,-1.353,4,-177.795,-310.669,-22.278
-2.286,-2.029,4,-135.132,-87.769,76.599
0.244,-2.182,2.648,-138.184,79.041,139.709
1.231,-1.071,1.734,-183.777,127.319,142.395
0.651,0.306,1.86,-196.838,110.046,105.835
-0.219,0.965,2.363,-133.301,102.6,63.843
-0.64,0.148,2.518,-20.874,132.69,35.461
-0.806,-1.078,2.437,60.364,184.082,20.508
-1.02,-1.823,2.275,67.261,237.244,14.221
-1.194,-1.709,2.089,22.522,286.56,20.264
-1.295,-1.101,1.867,-21.362,328.43,39.001
-1.328,-0.628,1.647,-31.494,358.521,68.115
-1.408,-0.425,1.472,-13.733,375.305,101.746
-1.609,-0.414,1.373,12.146,382.202,131.653
-1.881,-0.484,1.33,32.227,383.85,153.015
-2.229,-0.588,1.302,41.809,384.521,166.077
-2.526,-0.628,1.24,39.551,386.963,173.645
-2.776,-0.637,1.144,29.175,391.846,176.758
-3.004,-0.557,1.021,16.174,396.301,175.354
-3.185,-0.413,0.873,4.639,398.987,169.189
-3.237,-0.321,0.695,-0.488,401.184,158.997
-3.207,-0.283,0.483,-1.343,401.672,149.536
-3.231,-0.282,0.284,-1.587,396.606,146.057
-3.427,-0.322,0.031,-4.578,385.437,150.818
-3.992,-0.333,-0.268,-13.306,370.117,162.72
-4,-0.242,-0.598,-31.433,354.797,179.871
-4,0.01,-0.982,-55.786,341.431,192.383
-4,0.617,-1.335,-78.064,325.378,192.505
-4,1.485,-1.661,-79.773,301.758,173.706
-3.696,1.999,-1.956,-42.48,267.09,134.399
-3.195,1.598,-2.22,20.142,218.201,77.698
-2.874,0.756,-2.264,61.218,152.771,12.329
-2.722,0.211,-2.033,57.007,79.956,-46.997
-2.652,0.109,-1.663,26.062,10.681,-85.999
-2.606,0.257,-1.229,1.16,-47.119,-99.304
-2.557,0.368,-0.848,-2.197,-90.454,-90.393
-2.271,0.296,-0.6,10.01,-117.065,-67.627
-1.879,0.039,-0.46,22.888,-134.46,-45.227
-1.489,-0.067,-0.359,22.766,-150.757,-32.654
-1.23,0.054,-0.224,10.742,-168.335,-29.907
-1.099,0.269,-0.043,1.465,-185.059,-33.691
-1.044,0.415,0.17,3.784,-197.083,-40.222
-1.053,0.386,0.388,16.052,-202.332,-47.913
-1.049,0.213,0.557,29.602,-200.317,-56.824
-1,-0.01,0.676,34.912,-192.139,-66.895
-0.947,-0.138,0.755,28.32,-181.519,-77.087
-0.902,-0.096,0.796,14.832,-170.959,-85.327
-0.856,-0.046,0.828,4.272,-162.109,-89.844
-0.807,-0.031,0.822,0.549,-155.823,-90.82
-0.768,-0.056,0.814,2.258,-153.32,-90.088
-0.76,-0.099,0.842,5.676,-153.687,-87.891
-0.833,-0.084,0.933,8.667,-156.555,-84.961
-0.901,-0.149,1.06,13.123,-158.142,-81.116
-1.011,-0.218,1.199,17.029,-158.02,-78.125
-1.088,-0.273,1.322,17.944,-156.982,-75.867
-1.108,-0.274,1.396,15.564,-151.672,-75.439
-1.121,-0.248,1.467,12.695,-143.738,-76.233
-1.148,-0.221,1.553,12.39,-134.949,-77.148
-1.163,-0.251,1.643,14.526,-125.488,-77.026
-1.145,-0.353,1.675,16.479,-116.638,-76.05
-1.086,-0.414,1.637,14.099,-109.436,-75.378
-1.011,-0.404,1.57,7.935,-105.103,-75.134
-0.948,-0.34,1.528,1.709,-104.126,-75.989
-0.97,-0.274,1.563,-0.366,-105.286,-77.515
-1.065,-0.298,1.646,2.747,-104.858,-79.773
-1.131,-0.382,1.708,7.141,-99.426,-81.97
-1.099,-0.428,1.713,8.057,-88.135,-83.923
-0.983,-0.44,1.649,5.432,-74.951,-86.975
-0.836,-0.438,1.541,0.793,-64.636,-92.468
-0.721,-0.428,1.478,-3.296,-59.204,-100.22
-0.685,-0.454,1.493,-5.066,-58.411,-107.056
-0.729,-0.55,1.559,-4.272,-58.777,-110.046
-0.695,-0.692,1.606,-3.845,-55.664,-107.788
-0.576,-0.809,1.588,-6.653,-50.781,-101.379
-0.454,-0.867,1.529,-12.329,-47.852,-92.102
-0.352,-0.863,1.465,-17.517,-46.753,-80.322
-0.246,-0.826,1.392,-19.531,-46.753,-66.223
-0.122,-0.805,1.315,-16.785,-47.18,-50.537
-0.006,-0.763,1.269,-10.742,-47.791,-34.79
0.054,-0.714,1.252,-2.686,-48.279,-19.531
0.129,-0.742,1.224,6.775,-46.692,-5.859
0.259,-0.698,1.152,12.878,-42.603,5.371
0.431,-0.558,1.03,17.029,-38.94,14.893
0.575,-0.412,0.932,23.254,-39.246,21.729
0.332,-0.082,1.253,33.875,-43.518,27.283
-0.825,0.479,3.786,61.462,-30.457,37.903
1.767,-2.143,1.567,139.526,68.909,73.608
1.86,-2.094,2.271,88.318,117.371,92.407
0.659,-0.817,2.153,-9.521,131.165,104.187
-1.259,-0.663,1.393,2.075,178.65,101.501
-0.869,-1.252,0.754,11.536,168.274,74.646
-0.187,-0.582,1.385,-6.958,154.297,63.11
0.183,-0.076,1.29,-13.794,136.047,44.739
-0.147,-0.888,1.071,-2.075,126.831,19.592
-0.324,-0.541,1.065,-13.062,112.061,5.554
-0.187,-0.034,1.109,-24.17,96.802,-1.099
-0.317,-0.151,1.027,-23.132,84.839,-2.563
-0.381,-0.091,0.995,-21.362,73.364,-0.793
-0.323,0.159,0.998,-17.334,64.27,2.197
-0.382,0.151,0.994,-7.385,56.519,9.094
-0.395,0.052,0.963,4.272,49.683,18.555
-0.354,-0.048,0.938,13.428,43.945,25.085
-0.357,-0.232,0.912,18.433,39.063,27.344
-0.356,-0.345,0.895,18.25,34.729,25.391
-0.349,-0.392,0.888,13.489,31.86,20.63
-0.358,-0.352,0.896,6.531,29.602,14.465
-0.364,-0.268,0.913,0.183,27.344,8.728
-0.371,-0.2,0.923,-3.174,24.902,5.432
-0.368,-0.162,0.928,-3.418,22.034,4.639
-0.366,-0.133,0.939,-1.648,19.043,4.639
-0.371,-0.116,0.943,1.526,16.052,5.676
-0.362,-0.122,0.95,5.31,13.123,6.775
-0.01,-0.349,1.859,3.357,-285.217,-47.18
-0.352,-0.571,2.157,10.071,-333.191,-61.951
-0.308,-1.055,2.415,17.212,-367.187,-80.2
-0.446,-1.373,2.237,-1.038,-382.507,-102.661
-0.492,-1.339,2.181,-35.4,-391.907,-122.131
-0.152,-1.425,1.935,-54.749,-393.188,-144.104
0.295,-1.508,1.633,-69.458,-396.423,-169.434
0.195,-1.459,1.398,-89.233,-397.949,-180.847
-2.087,-0.829,2.949,-110.413,-375.61,-145.935
-3.5,-1.447,4,-63.721,-292.114,-43.457
-1.8,-2.846,3.894,4.272,-112.732,62.622
-0.512,-3.195,2.886,-11.963,25.085,133.057
0.169,-2.049,2.212,-90.271,99.06,156.311
0.161,-0.526,2.131,-141.602,127.014,149.78
-0.104,0.531,2.289,-113.037,146.362,131.104
-0.433,0.395,2.39,-21.057,171.936,114.929
-0.725,-0.453,2.363,71.228,204.468,101.318
-1.124,-1.188,2.3,112.305,238.037,91.736
-1.519,-1.508,2.255,101.501,273.926,89.661
-1.786,-1.303,2.173,64.819,312.012,96.863
-1.925,-0.874,2.024,33.875,346.008,113.037
-1.94,-0.533,1.825,24.048,371.582,133.301
-2.005,-0.381,1.669,31.006,385.193,153.32
-2.174,-0.37,1.58,42.603,388.794,170.166
-2.48,-0.315,1.555,50.232,385.559,184.448
-2.819,-0.257,1.527,54.688,381.653,194.58
-3.158,-0.246,1.429,58.289,379.028,202.026
-3.389,-0.223,1.235,57.19,376.953,201.111
-3.409,-0.078,1.006,50.11,374.817,187.378
-3.314,0.097,0.802,44.067,370.056,163.147
-3.18,0.216,0.621,45.166,360.657,136.292
-3.051,0.134,0.464,52.673,346.802,116.394
-2.905,-0.06,0.312,57.007,330.139,110.229
-2.792,-0.325,0.196,49.683,311.829,117.249
-2.702,-0.546,0.054,26.001,292.542,133.606
-2.714,-0.533,-0.095,-13.55,272.644,155.945
-2.804,-0.258,-0.238,-56.519,255.432,176.575
-2.967,0.047,-0.417,-88.745,243.164,191.65
-2.98,0.319,-0.656,-106.14,234.375,196.655
-2.833,0.788,-0.862,-111.328,223.389,187.134
-2.621,1.243,-1.022,-96.497,207.153,160.889
-2.439,1.325,-1.149,-60.059,186.34,121.582
-2.272,1.054,-1.259,-19.592,161.377,75.867
-2.151,0.694,-1.306,4.7,132.568,30.945
-2.063,0.492,-1.295,8.85,100.647,-3.845
-2.004,0.43,-1.221,2.075,67.078,-26.611
-1.92,0.441,-1.152,-4.822,35.4,-39.124
-1.776,0.466,-1.086,-6.958,6.348,-42.603
-1.606,0.446,-1.02,-5.005,-20.813,-40.588
-1.444,0.396,-0.943,-1.282,-49.011,-37.537
-1.302,0.375,-0.838,1.465,-76.782,-36.621
-1.204,0.379,-0.698,3.174,-103.21,-38.757
